"term","count"
"one southern indiana",1
"person in the",1
"popular person in",1
"president john conceded",1
"project would likely",1
"river bridges project",1
"southern indiana members",1
"take on tolls",1
"the most popular",1
"the ohio river",1
"the topic clarksville",1
"tolls for the",1
"topic clarksville town",1
"town council president",1
"would likely keep",1
"a little bit",1
"bit of jeff",1
"front of the",1
"game reminds me",1
"gentleman on the",1
"little bit of",1
"me a little",1
"of jeff goldblum",1
"of the game",1
"on the front",1
"reminds me a",1
"the front of",1
"the game reminds",1
"the gentleman on",1
"a fan of",1
"as we head",1
"fan of this",1
"head to with",1
"hours as we",1
"i'm such a",1
"lunch hours as",1
"mid s over",1
"of this mid",1
"over the lunch",1
"s over the",1
"skies this afternoon",1
"such a fan",1
"sunny skies this",1
"the lunch hours",1
"this mid s",1
"to with sunny",1
"we head to",1
"with sunny skies",1
"appreciation for the",1
"for the have",1
"have a great",1
"much appreciation for",1
"the have a",1
"action and there",1
"and there are",1
"are several interpretations",1
"is the yoga",1
"of action and",1
"the yoga of",1
"there are several",1
"this is the",1
"yoga of action",1
"are those who",1
"happiest people in",1
"have the most",1
"in this world",1
"interesting thoughts william",1
"most interesting thoughts",1
"people in this",1
"the happiest people",1
"the most interesting",1
"this world are",1
"those who have",1
"thoughts william lyon",1
"who have the",1
"william lyon phelps",1
"world are those",1
"a look at",1
"above shareology was",1
"at the latest",1
"at the visual",1
"at you can",1
"bloomington minnesota let's",1
"breakfast in bloomington",1
"can see from",1
"from the above",1
"in bloomington minnesota",1
"latest social media",1
"let's take a",1
"look at the",1
"media breakfast in",1
"minnesota let's take",1
"see from the",1
"shareology was at",1
"social media breakfast",1
"take a look",1
"the above shareology",1
"the latest social",1
"the visual record",1
"was at the",1
"well at you",1
"you can see",1
"access television so",1
"at somerville community",1
"be interning at",1
"community access television",1
"excited to work",1
"i will be",1
"in january i",1
"interning at somerville",1
"january i will",1
"on their video",1
"so excited to",1
"somerville community access",1
"starting in january",1
"television so excited",1
"their video archive",1
"to work on",1
"video archive project",1
"will be interning",1
"work on their",1
"a lot longer",1
"also bought some",1
"although wonderfully romantic",1
"and figured out",1
"and quirky definitely",1
"and to do",1
"anymore i had",1
"as it may",1
"be so i",1
"blades i did",1
"bought some high",1
"but it took",1
"concentrate on my",1
"could concentrate on",1
"couldn't shave in",1
"curve but it",1
"definitely had its",1
"did some reading",1
"do it in",1
"do it right",1
"drawbacks not too",1
"end feather razor",1
"fashioned way although",1
"feather razor blades",1
"figured out how",1
"fogged as it",1
"found that the",1
"front of the",1
"had its drawbacks",1
"had to do",1
"high end feather",1
"how to use",1
"i also bought",1
"i could concentrate",1
"i couldn't shave",1
"i did some",1
"i had to",1
"i quickly found",1
"in front of",1
"in the learning",1
"in the shower",1
"it i quickly",1
"it in front",1
"it may be",1
"it right i",1
"it took a",1
"its drawbacks not",1
"knicks in the",1
"learning curve but",1
"longer to shave",1
"lot longer to",1
"many knicks in",1
"may be so",1
"mirror fogged as",1
"not too many",1
"of the mirror",1
"old fashioned way",1
"on my technique",1
"online and figured",1
"out how to",1
"quickly found that",1
"quirky definitely had",1
"razor blades i",1
"reading online and",1
"right i couldn't",1
"romantic and quirky",1
"shave and to",1
"shave in the",1
"shower anymore i",1
"so i could",1
"some high end",1
"some reading online",1
"that the old",1
"the learning curve",1
"the mirror fogged",1
"the old fashioned",1
"the shower anymore",1
"to do it",2
"to shave and",1
"to use it",1
"too many knicks",1
"took a lot",1
"use it i",1
"way although wonderfully",1
"wonderfully romantic and",1
"back next week",1
"be back next",1
"for you busy",1
"know what night",1
"let me know",1
"me know what",1
"next week on",1
"night works for",1
"on tuesday let",1
"tuesday let me",1
"we will be",1
"week on tuesday",1
"what night works",1
"will be back",1
"works for you",1
"you busy bee",1
"a better association",1
"adult alarm calls",1
"adult vervet monkeys",3
"alarm calls in",1
"alarm calls infants",1
"alarm calls than",1
"alarm calls to",2
"alarm calls vervet",1
"although compared to",1
"and juveniles calls",1
"and non raptors",1
"and stick like",1
"and types of",1
"are less discriminating",1
"are more discriminatory",1
"are more when",1
"as martial eagles",1
"as they attribute",1
"as vervet monkeys",1
"association between predator",1
"attention to adult",1
"attribute eagle alarm",1
"attribute most terrestrial",1
"below we can",1
"better association between",1
"between predator species",1
"birds with eagle",1
"birds with the",1
"calls although compared",1
"calls and stick",1
"calls flying birds",1
"calls however are",1
"calls in spite",1
"calls infants and",1
"calls than those",1
"calls to birds",1
"calls to different",1
"calls vervet monkeys",1
"can infer that",1
"compared to infants",1
"different species of",1
"discriminating as they",1
"discriminatory when eliciting",1
"eagle alarm calls",2
"eagle calls and",1
"eagles as vervet",1
"elicit eagle alarm",1
"eliciting alarm calls",1
"figures with snake",1
"flying birds with",1
"generally pay more",1
"get older they",1
"have a better",1
"however are less",1
"illustration below we",1
"in spite of",1
"infants and juveniles",1
"infants juveniles are",1
"infer that adult",1
"juveniles are more",1
"juveniles calls however",1
"juveniles or infants",1
"leopard calls flying",1
"less discriminating as",1
"like figures with",1
"making alarm calls",1
"mammals with leopard",1
"martial eagles as",1
"monkeys are more",1
"monkeys attribute eagle",1
"monkeys generally pay",1
"monkeys get older",1
"monkeys seem to",1
"more attention to",1
"more discriminatory when",1
"more when making",1
"most terrestrial mammals",1
"non raptors see",1
"of alarm calls",1
"of juveniles or",1
"of raptors and",1
"of that adult",1
"older they seem",1
"pay more attention",1
"predator species and",1
"raptors and non",1
"raptors see illustration",1
"same silhouette as",1
"see illustration below",1
"seem to elicit",1
"seem to have",1
"silhouette as martial",1
"snake calls although",1
"species and types",1
"species of raptors",1
"spite of that",1
"stick like figures",1
"terrestrial mammals with",1
"than those of",1
"that adult vervet",2
"the same silhouette",1
"they attribute most",1
"they seem to",1
"those of juveniles",1
"to adult alarm",1
"to birds with",1
"to different species",1
"to elicit eagle",1
"to have a",1
"to infants juveniles",1
"types of alarm",1
"vervet monkeys are",1
"vervet monkeys attribute",1
"vervet monkeys generally",1
"vervet monkeys get",1
"vervet monkeys seem",1
"we can infer",1
"when eliciting alarm",1
"when making alarm",1
"with eagle calls",1
"with leopard calls",1
"with snake calls",1
"with the same",1
"a blind eye",1
"adopting the ludicrous",1
"all part of",1
"an attempt by",1
"and dominate and",1
"and other religions",1
"and the murderous",1
"and to replace",1
"and values with",1
"attempt by extremists",1
"blind eye to",1
"bullying of critics",1
"by adopting the",1
"by extremists to",1
"christianity and other",1
"critics in the",1
"cultures and values",1
"dominate and to",1
"extremists to subjugate",1
"eye to their",1
"has reacted by",1
"hyper sensitivities of",1
"in the west",1
"is all part",1
"ludicrous hyper sensitivities",1
"mainstream media has",1
"media has reacted",1
"murderous bullying of",1
"of an attempt",1
"of christianity and",1
"of critics in",1
"of the while",1
"other religions and",1
"our mainstream media",1
"own our mainstream",1
"part of an",1
"persecution of christianity",1
"reacted by adopting",1
"religions and the",1
"replace western cultures",1
"sensitivities of the",1
"subjugate and dominate",1
"the ludicrous hyper",1
"the murderous bullying",1
"the persecution of",1
"the west is",1
"the while turning",1
"their own our",1
"their vicious intolerance",1
"to replace western",1
"to subjugate and",1
"to their vicious",1
"turning a blind",1
"values with their",1
"west is all",1
"western cultures and",1
"while turning a",1
"with their own",1
"a couple of",1
"a half hours",1
"a wonderful tomato",1
"about four and",1
"and a half",1
"and quinoa recipe",1
"and when we",1
"at the lowest",1
"at the moment",1
"back about four",1
"cook eat live",1
"couple of trays",1
"delicious summer tomatoes",1
"dinner so on",1
"eat live vegetarian",1
"find a wonderful",1
"for dinner so",1
"four and a",1
"got back about",1
"had perfect roasted",1
"half hours later",1
"have in at",1
"head over to",1
"heading out for",1
"hours later i",1
"house smelt wonderful",1
"how to slow",1
"i had perfect",1
"i popped a",1
"if you head",1
"in at the",1
"into the oven",1
"later i had",1
"live vegetarian you",1
"ll find a",1
"lowest temperature and",1
"moment the other",1
"night we were",1
"of tomatoes into",1
"of trays of",1
"on the way",1
"other night we",1
"out for dinner",1
"out i popped",1
"oven set at",1
"over to cook",1
"perfect roasted tomatoes",1
"popped a couple",1
"quinoa recipe which",1
"recipe which shows",1
"roast the delicious",1
"roasted tomatoes the",1
"set at the",1
"shows you how",1
"slow roast the",1
"smelt wonderful too",1
"so on the",1
"summer tomatoes we",1
"temperature and when",1
"the delicious summer",1
"the house smelt",1
"the lowest temperature",1
"the moment the",1
"the other night",1
"the oven set",1
"the way out",1
"to cook eat",1
"to slow roast",1
"tomato and quinoa",1
"tomatoes into the",1
"tomatoes the house",1
"tomatoes we have",1
"trays of tomatoes",1
"vegetarian you ll",1
